"Year","Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
2018,15,"Metals",1572,"Iron and steel",157227,"Steel Bars",57040240.7109054
2018,15,"Metals",1572,"Iron and steel",157228,"Other Steel Bars",40722144.28953381
2018,15,"Metals",1572,"Iron and steel",157229,"Steel Wire",53319744.270928994
2018,15,"Metals",1573,"Iron or steel articles",157301,"Iron Sheet Piling",2820662.2353455364
2018,15,"Metals",1573,"Iron or steel articles",157302,"Iron Railway Products",185742.39187242388
2018,15,"Metals",1573,"Iron or steel articles",157303,"Cast Iron Pipes",1255005.4766931802
2018,15,"Metals",1573,"Iron or steel articles",157304,"Iron Pipes",63229015.53093079
2018,15,"Metals",1573,"Iron or steel articles",157305,"Other Large Iron Pipes",17201459.291892465
2018,15,"Metals",1573,"Iron or steel articles",157306,"Other Small Iron Pipes",99230213.46227746
2018,15,"Metals",1573,"Iron or steel articles",157307,"Iron Pipe Fittings",111362394.30686747
2018,15,"Metals",1573,"Iron or steel articles",157308,"Iron Structures",106592507.81525531
2018,15,"Metals",1573,"Iron or steel articles",157309,"Large Iron Containers",60785549.4282939
2018,15,"Metals",1573,"Iron or steel articles",157310,"Small Iron Containers",68755105.08092226
2018,15,"Metals",1573,"Iron or steel articles",157311,"Iron Gas Containers",44761664.9903985
2018,15,"Metals",1573,"Iron or steel articles",157312,"Stranded Iron Wire",39079364.28672937
2018,15,"Metals",1573,"Iron or steel articles",157313,"Barbed Wire",3100.89827390159
2018,15,"Metals",1573,"Iron or steel articles",157314,"Iron Cloth",3623692.959500154
2018,15,"Metals",1573,"Iron or steel articles",157315,"Iron Chains",17072500.818952113
2018,15,"Metals",1573,"Iron or steel articles",157316,"Iron Anchors",66973.8777183306
2018,15,"Metals",1573,"Iron or steel articles",157317,"Iron Nails",779204.699749765
2018,15,"Metals",1573,"Iron or steel articles",157318,"Iron Fasteners",167789564.17291826
2018,15,"Metals",1573,"Iron or steel articles",157319,"Iron Sewing Needles",2684292.551053534
2018,15,"Metals",1573,"Iron or steel articles",157320,"Iron Springs",40014724.17835985
2018,15,"Metals",1573,"Iron or steel articles",157321,"Iron Stovetops",1162776.0230426907
2018,15,"Metals",1573,"Iron or steel articles",157322,"Iron Radiators",847416.6296159001
2018,15,"Metals",1573,"Iron or steel articles",157323,"Iron Housewares",13610567.606151659
2018,15,"Metals",1573,"Iron or steel articles",157324,"Iron Toiletry",1992459.215732684
2018,15,"Metals",1573,"Iron or steel articles",157325,"Other Cast Iron Products",4614370.569663777
2018,15,"Metals",1573,"Iron or steel articles",157326,"Other Iron Products",412689960.6353145
2018,15,"Metals",1574,"Copper and articles thereof",157401,"Precipitated Copper",5543090.16709613
2018,15,"Metals",1574,"Copper and articles thereof",157402,"Raw Copper",26995107.694372904
2018,15,"Metals",1574,"Copper and articles thereof",157403,"Refined Copper",887646274.5017178
2018,15,"Metals",1574,"Copper and articles thereof",157404,"Scrap Copper",68985910.7319475
2018,15,"Metals",1574,"Copper and articles thereof",157405,"Copper Alloys",1008.2332753502701
2018,15,"Metals",1574,"Copper and articles thereof",157406,"Copper Powder",5254065.0257640295
2018,15,"Metals",1574,"Copper and articles thereof",157407,"Copper Bars",91421649.78706646
2018,15,"Metals",1574,"Copper and articles thereof",157408,"Copper Wire",179872829.52276558
2018,15,"Metals",1574,"Copper and articles thereof",157409,"Copper Plating",160569643.88370422
2018,15,"Metals",1574,"Copper and articles thereof",157410,"Copper Foil",329642150.8208746
2018,15,"Metals",1574,"Copper and articles thereof",157411,"Copper Pipes",26526187.91263345
2018,15,"Metals",1574,"Copper and articles thereof",157412,"Copper Pipe Fittings",3182567.211011065
2018,15,"Metals",1574,"Copper and articles thereof",157413,"Stranded Copper Wire",56952389.37196309
2018,15,"Metals",1574,"Copper and articles thereof",157415,"Copper Fasteners",3995837.250481821
2018,15,"Metals",1574,"Copper and articles thereof",157418,"Copper Housewares",4485.30860752556
2018,15,"Metals",1574,"Copper and articles thereof",157419,"Other Copper Products",48925821.85089071
2018,15,"Metals",1575,"Nickel and articles thereof",157501,"Nickel Mattes",661086.5541386264
2018,15,"Metals",1575,"Nickel and articles thereof",157502,"Raw Nickel",4359904.127217189
2018,15,"Metals",1575,"Nickel and articles thereof",157503,"Scrap Nickel",350602.82658162696
2018,15,"Metals",1575,"Nickel and articles thereof",157504,"Nickel Powder",131357.61601768702
2018,15,"Metals",1575,"Nickel and articles thereof",157505,"Nickel Bars",2520328.449912428
2018,15,"Metals",1575,"Nickel and articles thereof",157506,"Nickel Sheets",9960499.31836208
2018,15,"Metals",1575,"Nickel and articles thereof",157507,"Nickel Pipes",278586.396521741
2018,15,"Metals",1575,"Nickel and articles thereof",157508,"Other Nickel Products",11374767.132508202
2018,15,"Metals",1576,"Aluminium and articles thereof",157601,"Raw Aluminium",19699783.034216307
2018,15,"Metals",1576,"Aluminium and articles thereof",157602,"Scrap Aluminium",5318057.68055391
2018,15,"Metals",1576,"Aluminium and articles thereof",157603,"Aluminium Powder",1315421.520006103
2018,15,"Metals",1576,"Aluminium and articles thereof",157604,"Aluminium Bars",39439555.8243248
2018,15,"Metals",1576,"Aluminium and articles thereof",157605,"Aluminium Wire",6640713.807299908
2018,15,"Metals",1576,"Aluminium and articles thereof",157606,"Aluminium Plating",253956673.0594394
2018,15,"Metals",1576,"Aluminium and articles thereof",157607,"Aluminium Foil",64702522.22198514
2018,15,"Metals",1576,"Aluminium and articles thereof",157608,"Aluminium Pipes",7582882.34392511
2018,15,"Metals",1576,"Aluminium and articles thereof",157609,"Aluminium Pipe Fittings",2366738.5494569605
2018,15,"Metals",1576,"Aluminium and articles thereof",157610,"Aluminium Structures",32230167.249619972
2018,15,"Metals",1576,"Aluminium and articles thereof",157611,"Large Aluminium Containers",316766.64384158404
2018,15,"Metals",1576,"Aluminium and articles thereof",157612,"Aluminium Cans",2678303.1299744193
2018,15,"Metals",1576,"Aluminium and articles thereof",157613,"Aluminium Gas Containers",168311.406099688
2018,15,"Metals",1576,"Aluminium and articles thereof",157614,"Stranded Aluminium Wire",82417.29149882363
2018,15,"Metals",1576,"Aluminium and articles thereof",157615,"Aluminium Housewares",16746769.046387507
2018,15,"Metals",1576,"Aluminium and articles thereof",157616,"Other Aluminium Products",93192134.22125301
2018,15,"Metals",1578,"Lead and articles thereof",157801,"Raw Lead",82777400.90797402
2018,15,"Metals",1578,"Lead and articles thereof",157804,"Lead Sheets",141821
2018,15,"Metals",1578,"Lead and articles thereof",157806,"Other Lead Products",161992.05876342798
2018,15,"Metals",1579,"Zinc and articles thereof",157901,"Raw Zinc",405503484.36043
2018,15,"Metals",1579,"Zinc and articles thereof",157902,"Scrap Waste",7524.40323658891
2018,15,"Metals",1579,"Zinc and articles thereof",157903,"Zinc Powder",8654551.169302985
2018,15,"Metals",1579,"Zinc and articles thereof",157904,"Zinc Bars",278395.204005773
2018,15,"Metals",1579,"Zinc and articles thereof",157905,"Zinc Sheets",310705.028522742
2018,15,"Metals",1579,"Zinc and articles thereof",157907,"Other Zinc Products",5508403.7932592
2018,15,"Metals",1580,"Tin; articles thereof",158001,"Raw Tin",264406.29474301497
2018,15,"Metals",1580,"Tin; articles thereof",158003,"Tin Bars",4664711.76236481
2018,15,"Metals",1580,"Tin; articles thereof",158007,"Other Tin Products",4205226.94542076
2018,15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158101,"Tungsten",4904708.271628061
2018,15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158102,"Molybdenum",13585323.111702036
2018,15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158103,"Tantalum",5264664.798357329
2018,15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158104,"Magnesium",974637.1425710082
2018,15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158105,"Cobalt",565946.0804375409
2018,15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158106,"Bismuth",1505224.18655787
2018,15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158107,"Cadmium",9095098.241586706
2018,15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158108,"Titanium",20705945.26443482
2018,15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158109,"Zirconium",18301.4199742155
2018,15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158110,"Antimony",51860.6787514048
2018,15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158111,"Manganese",306746.54855287704
2018,15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158112,"Other Metals",1946111.9803805682
2018,15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158113,"Cermets",32774947.039443396
2018,15,"Metals",1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158201,"Garden Tools",36677.6722207063
2018,15,"Metals",1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158202,"Hand Saws",6869174.215952804
2018,15,"Metals",1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158203,"Hand Tools",128547.2516557759
2018,15,"Metals",1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158204,"Wrenches",253733.78087187058
2018,15,"Metals",1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158205,"Other Hand Tools",9119029.14765162
2018,15,"Metals",1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158206,"Tool Sets",1123249.1517754
2018,15,"Metals",1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158207,"Interchangeable Tool Parts",248053786.9469964
2018,15,"Metals",1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158208,"Cutting Blades",8365527.708264215
2018,15,"Metals",1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158209,"Tool Plates",123192391.20138901
2018,15,"Metals",1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158210,"Cooking Hand Tools",171037.88853492797
2018,15,"Metals",1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158211,"Knives",233634.98232732114
2018,15,"Metals",1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158212,"Razor Blades",7721079.3171241535
2018,15,"Metals",1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158213,"Scissors",1053815.50423671
2018,15,"Metals",1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158214,"Other Cutlery",2830844.52491468
2018,15,"Metals",1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158215,"Cutlery Sets",1379395.5986570534
2018,15,"Metals",1583,"Metal; miscellaneous products of base metal",158301,"Padlocks",119729375.31105459
2018,15,"Metals",1583,"Metal; miscellaneous products of base metal",158302,"Metal Mountings",78261083.1553564
2018,15,"Metals",1583,"Metal; miscellaneous products of base metal",158303,"Safes",514624.81785790704
2018,15,"Metals",1583,"Metal; miscellaneous products of base metal",158304,"Filing Cabinets",10748.176476062801
2018,15,"Metals",1583,"Metal; miscellaneous products of base metal",158305,"Metal Office Supplies",380453.69328572694
2018,15,"Metals",1583,"Metal; miscellaneous products of base metal",158306,"Bells and Other Metal Ornaments",231249.38472229132
2018,15,"Metals",1583,"Metal; miscellaneous products of base metal",158307,"Flexible Metal Tubing",4425323.766102964
2018,15,"Metals",1583,"Metal; miscellaneous products of base metal",158308,"Other Metal Fasteners",7475746.9496539645
2018,15,"Metals",1583,"Metal; miscellaneous products of base metal",158309,"Metal Stoppers",5333812.366926358
2018,15,"Metals",1583,"Metal; miscellaneous products of base metal",158310,"Metal Signs",2053167.38620562
2018,15,"Metals",1583,"Metal; miscellaneous products of base metal",158311,"Coated Metal Soldering Products",25222704.301277302
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168401,"Nuclear Reactors",14500
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168402,"Steam Boilers",22370786.004765287
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168403,"Central Heating Boilers",35234679.32539064
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168404,"Boiler Plants",945794.62938775
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168405,"Water and Gas Generators",7866228.47500287
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168406,"Steam Turbines",3930463.96767901
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168407,"Spark-Ignition Engines",21726628.892415162
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168408,"Combustion Engines",379056050.9651634
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168409,"Engine Parts",392357487.92267996
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168410,"Hydraulic Turbines",23950.3454153353
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168411,"Gas Turbines",32662535.406002995
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168412,"Other Engines",369834578.78026843
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168413,"Liquid Pumps",369489249.99045366
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168414,"Air Pumps",701761748.8003385
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168415,"Air Conditioners",113692516.9864488
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168416,"Liquid Fuel Furnaces",7195606.130983945
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168417,"Industrial Furnaces",14614847.517758852
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168418,"Refrigerators",107771598.85817847
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168419,"Other Heating Machinery",296110510.4149958
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168420,"Rolling Machines",61743890.04400115
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168421,"Centrifuges",480643397.8699801
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168422,"Washing and Bottling Machines",74110363.99534318
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168423,"Scales",5876910.452961164
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168424,"Liquid Dispersing Machines",97248686.79527223
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168425,"Pulley Systems",6877064.639470041
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168426,"Cranes",11933656.202527255
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168427,"Fork-Lifts",3687739.9963654103
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168428,"Lifting Machinery",383390122.57198405
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168429,"Large Construction Vehicles",441757117.21772414
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168430,"Other Construction Vehicles",88262656.63458367
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168431,"Excavation Machinery",536195895.9064565
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168432,"Soil Preparation Machinery",2377396.242489339
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168433,"Harvesting Machinery",4596027.949347232
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168434,"Dairy Machinery",2412.68583020583
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168435,"Fruit Pressing Machinery",197566.24525514792
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168436,"Other Agricultural Machinery",2663122.856476738
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168437,"Mill Machinery",2040325.674260238
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168438,"Industrial Food Preperation Machinery",22992933.98118222
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168439,"Papermaking Machines",6763053.806231139
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168440,"Book-binding Machines",1468790.9845657276
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168441,"Other Paper Machinery",15562789.353789281
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168442,"Print Production Machinery",11803015.254935976
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168443,"Industrial Printers",75761005.88092093
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168444,"Artificial Textile Machinery",2285480.3271023803
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168445,"Textile Fiber Machinery",10039180.572078682
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168446,"Looms",462086.1421842998
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168447,"Knitting Machines",2235441.772670548
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168448,"Knitting Machine Accessories",30469519.841808043
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168449,"Felt Machinery",3058630.66687928
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168450,"Household Washing Machines",43411730.6647239
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168451,"Textile Processing Machines",41532468.58528152
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168452,"Sewing Machines",2364500.1661729873
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168453,"Leather Machinery",7728763.581357265
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168454,"Casting Machines",9156056.409405082
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168455,"Metal-Rolling Mills",16781398.992941044
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168456,"Non-Mechanical Removal Machinery",77502859.54874107
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168457,"Metalworking Transfer Machines",123000766.12559818
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168458,"Metal Lathes",86779116.14686272
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168459,"Drilling Machines",18299797.73111517
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168460,"Metal Finishing Machines",47088047.49505097
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168461,"Metalworking Machines",14976272.844358478
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168462,"Forging Machines",109695178.85981804
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168463,"Other Non-Metal Removal Machinery",9062663.418260323
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168464,"Stone Working Machines",89639868.86004801
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168465,"Woodworking machines",18341444.660356555
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168466,"Metalworking Machine Parts",167711311.08484015
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168467,"Motor-working Tools",7393446.321648657
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168468,"Soldering and Welding Machinery",13530499.701081248
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168470,"Calculators",325617.13262276957
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168471,"Computers",93450081.37329084
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168472,"Other Office Machines",1042472.0725801341
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168473,"Office Machine Parts",5605884883.4313755
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168474,"Stone Processing Machines",40471557.99341743
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168475,"Glass Working Machines",131363140.0333126
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168476,"Vending Machines",695116.5050056558
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168477,"Rubberworking Machinery",261346609.89257064
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168478,"Tobacco Processing Machines",120492.997979725
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168479,"Machinery Having Individual Functions",7794445820.448184
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168480,"Metal Molds",223187282.00346586
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168481,"Valves",600060324.9827205
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168482,"Ball Bearings",175358308.22128388
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168483,"Transmissions",400835869.78692687
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168484,"Gaskets",19471346.90677545
2018,16,"Machines",1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168485,"Boat Propellers",40360752.396342434
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168501,"Electric Motors",251596554.62064323
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168502,"Electric Generating Sets",47483232.55859736
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168503,"Electric Motor Parts",104742815.888536
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168504,"Electrical Transformers",483724698.85838175
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168505,"Electromagnets",74500735.27099001
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168506,"Batteries",2463968.62015671
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168507,"Electric Batteries",779101072.843196
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168508,"Vacuum Cleaners",2969168.9824928227
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168509,"Other Domestic Electric Housewares",19523040.546692587
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168510,"Hair Trimmers",244422.69671645394
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168511,"Electrical Ignitions",160222435.57769325
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168512,"Electrical Lighting and Signalling Equipment",86611608.60297614
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168513,"Portable Lighting",440174.563863603
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168514,"Electric Furnaces",102075357.30950995
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168515,"Electric Soldering Equipment",130477142.84460106
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168516,"Electric Heaters",85421323.75022674
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168517,"Telephones",2064775013.73544
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168518,"Microphones and Headphones",107932520.32399271
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168519,"Sound Recording Equipment",23788.5724649717
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168520,"Dictation Machines",354746.793691716
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168521,"Video Recording Equipment",113646354.73438604
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168522,"Audio and Video Recording Accessories",17930156.0757494
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168523,"Blank Audio Media",789050416.6734638
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168524,"Sound Recordings",1893648.81557117
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168525,"Broadcasting Equipment",151817798.905965
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168526,"Navigation Equipment",37195724.51274718
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168527,"Radio Receivers",1083185.1887794929
